0.0000	1
0.0000	1
0.3130	1
0.3130	1
0.6260	2
0.6260	2
0.9390	3
0.9390	3
1.2520	4
1.2520	4
0.0000	4
2.1257	4
0.8737	4
2.4387	5
1.1867	5
0.0000	5
3.3124	5
0.8737	5
3.6254	6
1.1867	6
3.9384	7
1.4997	7
0.0000	7
4.8121	7
0.8737	7
5.1251	8
1.1867	8
0.0000	8
5.9988	8
0.8737	8
6.3118	9
1.1867	9
6.6248	10
1.4997	10
0.0000	10
7.4985	10
0.8737	10
7.8115	11
1.1867	11
0.0000	11
8.6852	11
0.8737	11
8.9982	12
1.1867	12
0.0000	12
9.8720	12
0.8737	12
10.1850	13
1.1867	13
0.0000	13
11.0587	13
0.8737	13
