0.0000	0.0000	0.0000	0
0.3221	0.0000	0.1209	0
0.6442	0.4602	0.2272	0
0.9663	0.6893	0.3206	0
1.2884	0.3881	0.4027	0
0.0000	0.3808	0.0000	1
0.3221	0.3808	0.1209	1
0.6442	0.4832	0.2272	1
0.9663	0.6246	0.3206	1
0.0000	0.2753	0.0000	2
0.3221	0.2753	0.1209	2
0.0000	0.0396	0.0000	3
0.3221	0.0396	0.1209	3
0.6442	0.6544	0.2272	3
0.9663	0.7223	0.3206	3
1.2884	0.8806	0.4027	3
1.6105	0.7770	0.4749	3
0.0000	0.2330	0.0000	4
0.3221	0.2330	0.1209	4
0.6442	0.7264	0.2272	4
0.0000	0.1097	0.0000	5
