0.0000	0.0000
0.3130	0.1177
0.6260	0.2215
0.9390	0.3131
1.2520	0.3939
0.0000	0.0000
0.8737	0.2950
1.1867	0.3779
0.0000	0.0000
0.8737	0.2950
1.1867	0.3779
1.4997	0.4511
0.0000	0.0000
0.8737	0.2950
1.1867	0.3779
0.0000	0.0000
0.8737	0.2950
1.1867	0.3779
1.4997	0.4511
0.0000	0.0000
0.8737	0.2950
1.1867	0.3779
0.0000	0.0000
0.8737	0.2950
1.1867	0.3779
0.0000	0.0000
0.8737	0.2950
1.1867	0.3779
0.0000	0.0000
0.8737	0.2950
