0.0000	0.3333
0.2952	0.3021
0.5903	0.2738
0.8855	0.2481
1.4758	0.2038
1.7710	0.1847
2.3613	0.1517
2.6564	0.1375
3.2467	0.1129
3.5419	0.1024
4.1322	0.0841
4.4274	0.0762
4.7225	0.0691
5.0177	0.0626
5.6080	0.0514
5.9032	0.0466
6.1983	0.0422
6.7886	0.0347
7.0838	0.0314
7.6741	0.0258
7.9693	0.0234
8.2644	0.0212
8.8548	0.0174
9.1499	0.0158
9.7402	0.0130
10.0354	0.0118
10.6257	0.0097
